time,A,B,C
2021-02-16 02:10:00,2.8,-1.8,3.7
2021-02-16 02:20:00,2.8,-1.7,3.7
2021-02-16 02:30:00,2.8,-1.7,3.9
2021-02-16 02:40:00,2.8,-1.6,3.9
2021-02-16 02:50:00,2.9,-1.6,3.8
2021-02-16 03:00:00,2.9,-1.6,3.8
2021-02-16 03:10:00,2.9,-1.6,4.0
2021-02-16 03:20:00,2.8,-1.6,4.2
2021-02-16 03:30:00,2.5,-1.6,4.2
2021-02-16 03:40:00,2.6,-1.6,4.3
2021-02-16 03:50:00,2.6,-1.5,4.2
2021-02-16 04:00:00,2.7,-1.5,4.3
2021-02-16 04:10:00,2.8,-1.5,4.3
2021-02-16 04:20:00,2.8,-1.4,4.3
2021-02-16 04:30:00,2.8,-1.3,4.4
2021-02-16 04:40:00,3.0,-1.2,4.4
2021-02-16 04:50:00,2.8,-1.2,4.5
2021-02-16 05:00:00,2.8,-1.1,4.4
2021-02-16 05:10:00,3.0,-1.1,4.5
2021-02-16 05:20:00,2.9,-1.1,4.3
2021-02-16 05:30:00,2.7,-1.1,4.6
2021-02-16 05:40:00,2.9,-1.0,4.6
2021-02-16 05:50:00,2.7,-1.0,4.4
2021-02-16 06:00:00,2.5,-1.0,4.4
2021-02-16 06:10:00,2.5,-1.0,4.2
2021-02-16 06:20:00,2.5,-0.9,4.3
2021-02-16 06:30:00,2.5,-0.9,4.3
2021-02-16 06:40:00,2.4,-0.8,3.9
2021-02-16 06:50:00,2.8,-0.7,4.1
2021-02-16 07:00:00,3.2,-0.7,4.3
2021-02-16 07:10:00,3.3,-0.7,4.3
2021-02-16 07:20:00,3.2,-0.5,4.7
2021-02-16 07:30:00,3.1,-0.5,4.8
2021-02-16 07:40:00,3.1,-0.4,5.1
2021-02-16 07:50:00,3.0,-0.4,5.1
2021-02-16 08:00:00,3.0,-0.2,5.3
2021-02-16 08:10:00,3.1,-0.2,5.3
2021-02-16 08:20:00,3.2,0.0,5.4
2021-02-16 08:30:00,3.1,0.0,5.5
2021-02-16 08:40:00,3.4,0.1,5.8
2021-02-16 08:50:00,3.4,0.0,6.0
2021-02-16 09:00:00,3.4,0.1,6.2
2021-02-16 09:10:00,3.5,0.3,6.5
2021-02-16 09:20:00,3.8,0.4,6.5
2021-02-16 09:30:00,4.0,0.4,6.6
2021-02-16 09:40:00,4.0,0.4,6.7
2021-02-16 09:50:00,4.2,0.4,6.8
2021-02-16 10:00:00,4.0,0.5,8.2
2021-02-16 10:10:00,4.2,0.8,8.1
2021-02-16 10:20:00,4.2,0.8,8.6
2021-02-16 10:30:00,4.6,0.8,8.9
2021-02-16 10:40:00,4.7,0.8,9.3
2021-02-16 10:50:00,4.9,0.8,9.5
2021-02-16 11:00:00,4.7,0.8,9.5
2021-02-16 11:10:00,4.9,1.0,9.9
2021-02-16 11:20:00,5.1,0.9,9.8
2021-02-16 11:30:00,4.9,0.9,9.5
2021-02-16 11:40:00,5.1,0.9,9.2
2021-02-16 11:50:00,5.2,0.9,9.5
2021-02-16 12:00:00,5.3,1.0,10.2
2021-02-16 12:10:00,5.3,1.2,9.7
2021-02-16 12:20:00,5.5,1.2,10.3
2021-02-16 12:30:00,5.8,1.1,10.4
2021-02-16 12:40:00,5.7,1.1,10.1
2021-02-16 12:50:00,5.4,1.1,10.3
2021-02-16 13:00:00,5.5,1.4,10.3
2021-02-16 13:10:00,5.5,1.5,10.4
2021-02-16 13:20:00,5.3,1.4,10.3
2021-02-16 13:30:00,5.3,1.3,10.2
2021-02-16 13:40:00,5.4,1.2,10.7
2021-02-16 13:50:00,5.4,1.3,10.9
2021-02-16 14:00:00,5.6,1.7,10.7
2021-02-16 14:10:00,5.4,1.9,10.8
2021-02-16 14:20:00,5.5,1.9,11.0
2021-02-16 14:30:00,5.6,1.9,11.2
2021-02-16 14:40:00,5.6,1.7,11.0
2021-02-16 14:50:00,5.6,1.5,10.7
2021-02-16 15:00:00,5.6,1.5,10.3
2021-02-16 15:10:00,5.7,1.3,10.1
2021-02-16 15:20:00,5.8,1.4,9.5
2021-02-16 15:30:00,5.8,1.3,9.6
2021-02-16 15:40:00,5.9,1.6,8.8
2021-02-16 15:50:00,5.9,1.6,8.0
2021-02-16 16:00:00,5.8,1.6,7.3
2021-02-16 16:10:00,5.3,1.7,6.6
2021-02-16 16:20:00,5.3,1.7,6.2
2021-02-16 16:30:00,5.3,1.8,5.9
2021-02-16 16:40:00,4.5,1.9,5.6
2021-02-16 16:50:00,4.8,1.9,5.9
2021-02-16 17:00:00,4.5,1.9,5.1
2021-02-16 17:10:00,4.0,1.9,4.4
2021-02-16 17:20:00,3.7,2.0,4.0
2021-02-16 17:30:00,3.8,1.9,3.1
2021-02-16 17:40:00,3.8,1.5,2.7
2021-02-16 17:50:00,3.6,1.4,2.2
2021-02-16 18:00:00,3.7,1.4,1.9
2021-02-16 18:10:00,4.0,1.5,1.4
2021-02-16 18:20:00,4.1,1.8,1.4
2021-02-16 18:30:00,4.3,1.9,1.1
2021-02-16 18:40:00,4.1,2.0,0.8
2021-02-16 18:50:00,4.2,1.9,0.7
2021-02-16 19:00:00,3.9,1.5,0.9
2021-02-16 19:10:00,3.6,1.5,0.8
2021-02-16 19:20:00,3.8,1.3,0.6
2021-02-16 19:30:00,3.9,1.3,0.7
2021-02-16 19:40:00,3.9,1.5,1.5
2021-02-16 19:50:00,4.0,1.4,2.5
2021-02-16 20:00:00,4.1,1.3,3.5
2021-02-16 20:10:00,4.1,1.3,4.2
2021-02-16 20:20:00,4.3,1.5,5.3
2021-02-16 20:30:00,4.1,1.6,5.6
2021-02-16 20:40:00,4.2,1.4,5.8
2021-02-16 20:50:00,4.3,1.4,6.0
2021-02-16 21:00:00,4.1,1.4,7.0
2021-02-16 21:10:00,4.4,1.7,7.1
2021-02-16 21:20:00,5.5,1.9,7.7
2021-02-16 21:30:00,6.6,1.9,7.7
2021-02-16 21:40:00,7.1,1.5,7.6
2021-02-16 21:50:00,6.6,1.7,7.7
2021-02-16 22:00:00,6.5,1.8,7.6
2021-02-16 22:10:00,6.4,1.6,7.8
2021-02-16 22:20:00,6.1,1.8,7.8
2021-02-16 22:30:00,6.0,1.6,7.7
2021-02-16 22:40:00,6.0,1.6,7.4
2021-02-16 22:50:00,6.3,1.6,6.9
2021-02-16 23:00:00,6.3,1.4,6.5
2021-02-16 23:10:00,6.4,1.4,6.3
2021-02-16 23:20:00,6.5,1.3,6.2
2021-02-16 23:30:00,6.5,1.3,6.2
2021-02-16 23:40:00,6.3,1.4,6.2
2021-02-16 23:50:00,6.4,1.3,6.2
2021-02-17 00:00:00,6.3,1.1,6.6
2021-02-17 00:10:00,6.3,1.2,6.5
2021-02-17 00:20:00,6.2,1.3,6.6
2021-02-17 00:30:00,6.1,1.3,6.6
2021-02-17 00:40:00,6.2,1.4,6.4
2021-02-17 00:50:00,6.0,1.2,6.1
2021-02-17 01:00:00,6.1,1.1,6.3
2021-02-17 01:10:00,6.1,1.1,6.0
2021-02-17 01:20:00,6.2,1.3,6.1
2021-02-17 01:30:00,6.1,1.1,6.1
2021-02-17 01:40:00,6.1,1.0,5.8
2021-02-17 01:50:00,6.1,0.9,5.9
2021-02-17 02:00:00,5.9,0.9,6.0
2021-02-17 02:10:00,5.9,0.9,6.3
2021-02-17 02:20:00,6.0,1.0,6.4
2021-02-17 02:30:00,6.1,0.9,6.5
2021-02-17 02:40:00,6.2,1.0,6.5
2021-02-17 02:50:00,6.2,0.9,6.5
2021-02-17 03:00:00,6.1,0.9,6.5
2021-02-17 03:10:00,6.1,1.1,6.3
2021-02-17 03:20:00,6.0,0.9,6.3
2021-02-17 03:30:00,6.2,1.0,6.4
2021-02-17 03:40:00,6.2,0.8,6.3
2021-02-17 03:50:00,6.0,0.9,6.3
2021-02-17 04:00:00,6.1,1.0,6.4
2021-02-17 04:10:00,6.1,0.9,6.4
2021-02-17 04:20:00,6.0,0.9,6.3
2021-02-17 04:30:00,6.0,0.9,6.3
2021-02-17 04:40:00,6.1,0.8,6.0
2021-02-17 04:50:00,6.2,0.9,6.2
2021-02-17 05:00:00,6.3,0.9,6.5
2021-02-17 05:10:00,6.2,0.9,6.1
2021-02-17 05:20:00,6.2,0.9,5.8
2021-02-17 05:30:00,6.2,0.8,6.0
2021-02-17 05:40:00,6.3,0.9,5.9
2021-02-17 05:50:00,6.2,0.8,5.8
2021-02-17 06:00:00,6.2,1.1,6.0
2021-02-17 06:10:00,6.3,1.2,5.9
2021-02-17 06:20:00,6.2,1.6,5.8
2021-02-17 06:30:00,6.2,1.3,6.1
2021-02-17 06:40:00,6.3,1.5,6.1
2021-02-17 06:50:00,6.3,1.5,6.4
2021-02-17 07:00:00,6.3,1.6,6.3
2021-02-17 07:10:00,6.4,1.4,6.5
2021-02-17 07:20:00,6.3,1.4,6.8
2021-02-17 07:30:00,6.5,1.6,7.1
2021-02-17 07:40:00,6.4,2.3,7.3
2021-02-17 07:50:00,6.4,2.2,7.4
2021-02-17 08:00:00,6.5,2.5,7.6
2021-02-17 08:10:00,6.5,2.4,7.7
2021-02-17 08:20:00,6.7,2.5,7.7
2021-02-17 08:30:00,6.7,2.4,7.8
2021-02-17 08:40:00,6.7,2.7,8.0
2021-02-17 08:50:00,6.9,2.6,8.1
2021-02-17 09:00:00,7.0,3.1,8.3
2021-02-17 09:10:00,7.1,3.8,8.6
2021-02-17 09:20:00,7.1,3.8,8.8
2021-02-17 09:30:00,7.1,3.9,8.9
2021-02-17 09:40:00,7.0,4.1,9.2
2021-02-17 09:50:00,7.1,3.5,9.4
2021-02-17 10:00:00,7.2,3.7,9.3
2021-02-17 10:10:00,7.2,4.0,9.1
2021-02-17 10:20:00,7.3,4.0,9.1
2021-02-17 10:30:00,7.5,4.1,9.3
2021-02-17 10:40:00,7.9,4.7,9.4
2021-02-17 10:50:00,8.0,4.3,9.7
2021-02-17 11:00:00,8.1,5.2,10.2
2021-02-17 11:10:00,8.0,5.9,10.2
2021-02-17 11:20:00,8.1,6.4,10.2
2021-02-17 11:30:00,8.2,6.8,10.7
2021-02-17 11:40:00,8.4,5.4,10.6
2021-02-17 11:50:00,8.5,5.6,10.8
2021-02-17 12:00:00,8.4,5.8,11.2
2021-02-17 12:10:00,8.5,5.5,10.8
2021-02-17 12:20:00,8.6,5.5,10.9
2021-02-17 12:30:00,8.8,5.7,10.8
2021-02-17 12:40:00,8.8,5.8,11.4
2021-02-17 12:50:00,8.8,5.7,11.1
2021-02-17 13:00:00,8.9,5.7,11.5
2021-02-17 13:10:00,8.8,5.8,11.7
2021-02-17 13:20:00,8.9,5.9,11.1
2021-02-17 13:30:00,8.9,5.8,11.1
2021-02-17 13:40:00,9.0,6.4,11.0
2021-02-17 13:50:00,9.0,6.0,10.8
2021-02-17 14:00:00,9.0,5.9,10.7
2021-02-17 14:10:00,9.1,6.0,10.6
2021-02-17 14:20:00,8.9,5.5,10.5
2021-02-17 14:30:00,9.0,5.5,10.6
2021-02-17 14:40:00,9.0,5.2,10.7
2021-02-17 14:50:00,9.0,5.6,10.6
2021-02-17 15:00:00,9.0,5.1,10.6
2021-02-17 15:10:00,9.0,4.9,10.6
2021-02-17 15:20:00,8.8,4.6,10.6
2021-02-17 15:30:00,8.6,4.5,10.6
2021-02-17 15:40:00,8.5,4.4,10.5
2021-02-17 15:50:00,8.4,4.3,10.2
2021-02-17 16:00:00,8.3,4.0,10.0
2021-02-17 16:10:00,8.1,3.9,9.8
2021-02-17 16:20:00,8.2,4.1,9.7
2021-02-17 16:30:00,8.2,4.0,9.5
2021-02-17 16:40:00,8.5,3.9,9.4
2021-02-17 16:50:00,8.4,3.5,9.3
2021-02-17 17:00:00,8.1,3.6,9.3
2021-02-17 17:10:00,7.8,3.7,9.2
2021-02-17 17:20:00,8.1,3.3,9.0
2021-02-17 17:30:00,8.1,3.2,9.1
2021-02-17 17:40:00,8.3,3.3,9.1
2021-02-17 17:50:00,8.5,3.1,8.8
2021-02-17 18:00:00,8.2,2.9,8.4
2021-02-17 18:10:00,8.2,2.6,8.1
2021-02-17 18:20:00,8.2,2.4,8.0
2021-02-17 18:30:00,7.9,3.4,7.7
2021-02-17 18:40:00,7.9,3.6,7.2
2021-02-17 18:50:00,8.2,3.2,7.1
2021-02-17 19:00:00,8.4,2.3,6.4
2021-02-17 19:10:00,8.3,1.9,6.0
2021-02-17 19:20:00,8.7,2.3,5.6
2021-02-17 19:30:00,8.7,2.0,5.5
2021-02-17 19:40:00,8.7,2.0,5.7
2021-02-17 19:50:00,8.6,2.3,5.6
2021-02-17 20:00:00,8.7,2.1,5.4
2021-02-17 20:10:00,8.8,2.0,4.8
2021-02-17 20:20:00,8.7,2.3,4.5
2021-02-17 20:30:00,8.6,2.0,4.1
2021-02-17 20:40:00,8.8,2.0,4.1
2021-02-17 20:50:00,8.7,2.0,3.9
2021-02-17 21:00:00,8.9,1.8,3.8
2021-02-17 21:10:00,8.8,1.6,4.1
2021-02-17 21:20:00,8.7,1.7,3.2
2021-02-17 21:30:00,8.6,1.7,2.8
2021-02-17 21:40:00,8.8,1.5,3.1
2021-02-17 21:50:00,8.8,1.4,2.8
2021-02-17 22:00:00,8.8,1.5,3.3
2021-02-17 22:10:00,8.8,1.7,3.2
2021-02-17 22:20:00,8.7,1.9,3.2
2021-02-17 22:30:00,8.7,1.7,3.1
2021-02-17 22:40:00,8.9,1.4,2.8
2021-02-17 22:50:00,8.9,1.5,2.2
2021-02-17 23:00:00,8.9,1.6,1.8
2021-02-17 23:10:00,8.7,1.4,1.4
2021-02-17 23:20:00,8.8,1.6,1.3
2021-02-17 23:30:00,8.8,1.3,1.0
2021-02-17 23:40:00,8.6,1.6,0.9
2021-02-17 23:50:00,8.5,1.5,0.7
2021-02-18 00:00:00,8.5,1.6,0.5
2021-02-18 00:10:00,8.3,1.7,0.2
2021-02-18 00:20:00,8.1,1.6,0.0
2021-02-18 00:30:00,8.3,1.3,-0.1
2021-02-18 00:40:00,8.2,1.1,-0.2
2021-02-18 00:50:00,8.1,1.2,-0.4
2021-02-18 01:00:00,8.3,1.1,-0.6
2021-02-18 01:10:00,8.3,1.0,-0.3
2021-02-18 01:20:00,8.1,0.8,-0.5
2021-02-18 01:30:00,8.1,1.0,-0.5
2021-02-18 01:40:00,8.1,0.7,-0.1
2021-02-18 01:50:00,8.0,0.5,-0.4
2021-02-18 02:00:00,8.1,0.4,-0.3
2021-02-18 02:10:00,8.2,0.5,-0.2
2021-02-18 02:20:00,8.0,0.5,-0.1
2021-02-18 02:30:00,7.9,0.5,-0.2
2021-02-18 02:40:00,8.0,0.4,-0.2
2021-02-18 02:50:00,7.7,0.2,-0.2
2021-02-18 03:00:00,7.8,0.3,-0.4
2021-02-18 03:10:00,7.8,0.5,-0.8
2021-02-18 03:20:00,7.8,0.3,-0.6
2021-02-18 03:30:00,7.6,0.2,-0.8
2021-02-18 03:40:00,7.5,-0.3,-0.9
2021-02-18 03:50:00,7.5,-0.2,-1.2
2021-02-18 04:00:00,7.5,-0.2,-1.2
2021-02-18 04:10:00,7.6,-0.3,-1.2
2021-02-18 04:20:00,7.8,-0.6,-1.4
2021-02-18 04:30:00,7.6,-0.8,-1.3
2021-02-18 04:40:00,7.6,-0.9,-1.4
2021-02-18 04:50:00,7.2,-1.0,-1.5
2021-02-18 05:00:00,7.0,-1.1,-1.5
2021-02-18 05:10:00,6.7,-1.1,-1.5
2021-02-18 05:20:00,6.6,-1.2,-1.7
2021-02-18 05:30:00,6.6,-1.3,-1.7
2021-02-18 05:40:00,6.7,-1.2,-1.6
2021-02-18 05:50:00,6.7,-1.1,-1.5
2021-02-18 06:00:00,6.5,-0.9,-1.5
2021-02-18 06:10:00,6.5,-1.0,-1.5
2021-02-18 06:20:00,6.6,-1.1,-1.3
2021-02-18 06:30:00,6.5,-1.0,-1.3
2021-02-18 06:40:00,6.6,-0.5,-1.3
2021-02-18 06:50:00,6.5,0.0,-1.1
2021-02-18 07:00:00,6.4,0.0,-0.8
2021-02-18 07:10:00,6.4,0.2,-0.9
2021-02-18 07:20:00,6.3,0.1,-0.9
2021-02-18 07:30:00,6.4,0.2,-0.6
2021-02-18 07:40:00,6.5,0.3,-0.3
2021-02-18 07:50:00,6.5,0.6,0.2
2021-02-18 08:00:00,6.6,0.8,0.5
2021-02-18 08:10:00,6.6,1.4,1.0
2021-02-18 08:20:00,6.7,1.5,1.8
2021-02-18 08:30:00,6.9,1.7,2.8
2021-02-18 08:40:00,7.2,1.9,3.2
2021-02-18 08:50:00,7.6,2.4,3.7
2021-02-18 09:00:00,7.9,2.8,4.5
2021-02-18 09:10:00,8.2,3.5,4.9
2021-02-18 09:20:00,8.2,4.0,5.2
2021-02-18 09:30:00,8.3,4.4,5.4
2021-02-18 09:40:00,8.4,4.7,5.7
2021-02-18 09:50:00,8.7,5.4,5.8
2021-02-18 10:00:00,8.8,5.6,6.0
2021-02-18 10:10:00,8.7,6.2,6.2
2021-02-18 10:20:00,9.1,6.2,6.2
2021-02-18 10:30:00,9.4,7.0,6.8
2021-02-18 10:40:00,9.4,7.4,6.7
2021-02-18 10:50:00,9.5,7.6,7.3
2021-02-18 11:00:00,9.2,7.8,7.1
2021-02-18 11:10:00,9.4,7.7,7.6
2021-02-18 11:20:00,9.6,8.1,8.3
2021-02-18 11:30:00,9.8,8.5,8.3
2021-02-18 11:40:00,9.7,8.5,8.5
2021-02-18 11:50:00,9.9,8.8,8.4
2021-02-18 12:00:00,9.8,9.0,8.9
2021-02-18 12:10:00,9.8,9.2,9.0
2021-02-18 12:20:00,9.8,9.4,9.5
2021-02-18 12:30:00,9.8,9.5,9.1
2021-02-18 12:40:00,9.7,9.5,9.6
2021-02-18 12:50:00,9.7,9.9,9.8
2021-02-18 13:00:00,9.6,9.7,10.3
2021-02-18 13:10:00,9.6,10.0,10.6
2021-02-18 13:20:00,9.4,10.1,10.7
2021-02-18 13:30:00,9.3,10.2,11.1
2021-02-18 13:40:00,9.4,10.2,11.0
2021-02-18 13:50:00,9.3,10.1,11.1
2021-02-18 14:00:00,9.3,10.1,11.5
2021-02-18 14:10:00,9.3,10.0,11.4
2021-02-18 14:20:00,9.2,9.7,11.7
2021-02-18 14:30:00,9.2,9.6,11.3
2021-02-18 14:40:00,9.2,9.4,11.1
2021-02-18 14:50:00,9.3,9.3,10.7
2021-02-18 15:00:00,9.2,9.1,10.4
2021-02-18 15:10:00,9.3,8.7,9.9
2021-02-18 15:20:00,9.2,8.5,9.5
2021-02-18 15:30:00,9.1,8.2,9.3
2021-02-18 15:40:00,9.2,8.1,9.5
2021-02-18 15:50:00,9.1,8.1,9.6
2021-02-18 16:00:00,9.1,7.9,9.6
2021-02-18 16:10:00,9.0,7.6,9.6
2021-02-18 16:20:00,9.0,7.7,9.3
2021-02-18 16:30:00,8.8,7.4,8.6
2021-02-18 16:40:00,8.9,6.8,7.9
2021-02-18 16:50:00,8.8,6.5,7.1
2021-02-18 17:00:00,8.7,6.2,6.2
2021-02-18 17:10:00,8.7,6.4,5.6
2021-02-18 17:20:00,8.7,5.1,5.4
2021-02-18 17:30:00,8.8,6.0,5.3
2021-02-18 17:40:00,8.8,6.6,4.9
2021-02-18 17:50:00,8.7,6.8,4.5
2021-02-18 18:00:00,8.5,6.6,4.2
2021-02-18 18:10:00,8.4,5.6,4.1
2021-02-18 18:20:00,8.0,6.5,4.0
2021-02-18 18:30:00,7.9,6.9,4.0
2021-02-18 18:40:00,7.8,6.9,3.8
2021-02-18 18:50:00,7.5,6.7,3.7
2021-02-18 19:00:00,7.4,6.7,3.4
2021-02-18 19:10:00,7.5,6.7,3.5
2021-02-18 19:20:00,7.3,6.6,3.5
2021-02-18 19:30:00,7.5,6.9,3.8
2021-02-18 19:40:00,7.5,6.7,3.9
2021-02-18 19:50:00,7.4,6.4,3.8
2021-02-18 20:00:00,7.5,6.4,3.9
2021-02-18 20:10:00,7.5,6.0,4.1
2021-02-18 20:20:00,7.5,5.5,4.2
2021-02-18 20:30:00,7.4,5.5,4.3
2021-02-18 20:40:00,7.5,5.7,5.7
2021-02-18 20:50:00,7.6,4.8,6.8
2021-02-18 21:00:00,8.0,4.3,7.1
2021-02-18 21:10:00,8.0,4.4,7.1
2021-02-18 21:20:00,7.9,4.5,7.4
2021-02-18 21:30:00,7.8,4.5,8.0
2021-02-18 21:40:00,8.0,4.5,8.7
2021-02-18 21:50:00,8.1,4.6,8.8
2021-02-18 22:00:00,8.1,4.7,8.9
2021-02-18 22:10:00,7.6,4.5,8.8
2021-02-18 22:20:00,7.1,4.0,8.8
2021-02-18 22:30:00,6.8,3.9,8.6
2021-02-18 22:40:00,6.7,3.8,8.6
2021-02-18 22:50:00,6.6,3.6,8.6
2021-02-18 23:00:00,6.5,4.0,8.4
2021-02-18 23:10:00,6.4,4.2,8.2
2021-02-18 23:20:00,6.4,4.2,8.0
2021-02-18 23:30:00,6.4,3.8,8.5
2021-02-18 23:40:00,6.4,3.9,8.3
2021-02-18 23:50:00,6.5,3.7,8.1
2021-02-19 00:00:00,6.6,4.0,8.0
2021-02-19 00:10:00,6.4,4.2,7.7
2021-02-19 00:20:00,6.4,2.9,7.6
2021-02-19 00:30:00,6.3,2.9,7.3
2021-02-19 00:40:00,6.2,3.9,6.9
2021-02-19 00:50:00,6.1,4.4,6.8
2021-02-19 01:00:00,6.0,3.5,6.9
2021-02-19 01:10:00,5.9,3.4,6.7
2021-02-19 01:20:00,5.8,3.1,6.5
2021-02-19 01:30:00,5.8,2.6,6.1
2021-02-19 01:40:00,5.5,2.4,5.9
2021-02-19 01:50:00,5.4,2.5,5.7
2021-02-19 02:00:00,5.4,2.2,5.9
2021-02-19 02:10:00,5.4,2.6,5.8
2021-02-19 02:20:00,5.2,2.2,5.4
2021-02-19 02:30:00,5.0,2.0,5.5
2021-02-19 02:40:00,5.0,1.6,5.2
2021-02-19 02:50:00,4.9,1.7,4.6
2021-02-19 03:00:00,4.8,1.8,4.0
2021-02-19 03:10:00,4.9,1.6,3.9
2021-02-19 03:20:00,4.7,1.3,3.5
2021-02-19 03:30:00,4.6,1.3,3.3
2021-02-19 03:40:00,4.6,1.1,2.3
2021-02-19 03:50:00,4.5,1.3,2.1
2021-02-19 04:00:00,4.5,1.5,1.7
2021-02-19 04:10:00,4.3,1.7,1.2
2021-02-19 04:20:00,4.3,1.7,0.6
2021-02-19 04:30:00,4.4,1.7,0.5
2021-02-19 04:40:00,4.3,1.8,0.3
2021-02-19 04:50:00,4.4,1.6,0.2
2021-02-19 05:00:00,4.3,1.6,0.1
2021-02-19 05:10:00,4.3,1.5,-0.3
2021-02-19 05:20:00,4.2,1.4,-0.5
2021-02-19 05:30:00,4.3,1.8,-0.7
2021-02-19 05:40:00,4.3,1.7,-0.8
2021-02-19 05:50:00,4.2,1.5,-1.0
2021-02-19 06:00:00,4.2,1.7,-0.9
2021-02-19 06:10:00,4.1,1.8,-1.1
2021-02-19 06:20:00,4.0,1.7,-1.3
2021-02-19 06:30:00,4.0,1.9,-1.2
2021-02-19 06:40:00,3.9,2.0,-1.2
2021-02-19 06:50:00,3.9,1.8,-1.3
2021-02-19 07:00:00,3.7,1.7,-1.2
2021-02-19 07:10:00,3.9,1.7,-0.9
2021-02-19 07:20:00,4.1,1.8,-0.2
2021-02-19 07:30:00,4.4,2.0,0.3
2021-02-19 07:40:00,4.4,2.0,0.8
2021-02-19 07:50:00,4.5,2.0,1.7
2021-02-19 08:00:00,4.6,2.3,2.7
2021-02-19 08:10:00,4.7,2.5,3.7
2021-02-19 08:20:00,4.8,2.5,4.9
2021-02-19 08:30:00,4.9,2.8,5.8
2021-02-19 08:40:00,5.0,2.7,6.5
2021-02-19 08:50:00,5.2,2.8,7.0
2021-02-19 09:00:00,5.4,2.9,7.3
2021-02-19 09:10:00,5.7,2.8,7.5
2021-02-19 09:20:00,5.9,3.2,7.6
2021-02-19 09:30:00,6.1,3.6,8.2
2021-02-19 09:40:00,6.5,3.7,8.4
2021-02-19 09:50:00,6.8,3.7,8.7
2021-02-19 10:00:00,6.9,3.7,8.7
2021-02-19 10:10:00,7.1,4.2,9.2
2021-02-19 10:20:00,7.9,4.6,9.4
2021-02-19 10:30:00,8.0,4.9,10.0
2021-02-19 10:40:00,8.5,5.0,9.8
2021-02-19 10:50:00,8.2,5.4,9.8
2021-02-19 11:00:00,8.7,5.5,10.4
2021-02-19 11:10:00,8.7,5.7,10.2
2021-02-19 11:20:00,8.7,5.8,10.7
2021-02-19 11:30:00,8.8,6.1,11.1
2021-02-19 11:40:00,9.6,6.5,11.3
2021-02-19 11:50:00,9.6,6.8,11.3
2021-02-19 12:00:00,9.4,7.0,11.8
2021-02-19 12:10:00,9.3,6.9,11.2
2021-02-19 12:20:00,9.8,7.1,11.0
2021-02-19 12:30:00,9.8,7.4,11.9
2021-02-19 12:40:00,9.9,7.6,12.2
2021-02-19 12:50:00,10.5,7.5,12.1
2021-02-19 13:00:00,9.9,7.6,12.5
2021-02-19 13:10:00,10.0,7.6,12.6
2021-02-19 13:20:00,10.0,7.8,12.4
2021-02-19 13:30:00,10.2,8.0,12.3
2021-02-19 13:40:00,10.8,8.3,12.1
2021-02-19 13:50:00,10.6,8.5,12.2
2021-02-19 14:00:00,10.2,8.5,12.4
2021-02-19 14:10:00,9.9,8.4,12.7
2021-02-19 14:20:00,9.8,8.4,11.8
2021-02-19 14:30:00,9.8,8.4,11.4
2021-02-19 14:40:00,9.9,8.4,11.5
2021-02-19 14:50:00,10.2,8.3,11.4
2021-02-19 15:00:00,9.9,8.3,11.6
2021-02-19 15:10:00,9.7,8.3,11.3
2021-02-19 15:20:00,9.6,8.3,11.3
2021-02-19 15:30:00,9.5,8.2,11.4
2021-02-19 15:40:00,9.5,8.2,11.3
2021-02-19 15:50:00,9.4,8.2,11.1
2021-02-19 16:00:00,9.1,7.9,11.0
2021-02-19 16:10:00,9.0,7.6,10.8
2021-02-19 16:20:00,8.8,7.3,10.4
2021-02-19 16:30:00,8.6,7.0,10.1
2021-02-19 16:40:00,8.4,7.0,9.4
2021-02-19 16:50:00,8.4,6.3,8.7
2021-02-19 17:00:00,8.4,6.7,7.9
2021-02-19 17:10:00,8.3,6.6,7.0
2021-02-19 17:20:00,8.2,6.6,6.4
2021-02-19 17:30:00,8.3,6.1,5.9
2021-02-19 17:40:00,8.2,6.5,5.7
2021-02-19 17:50:00,8.3,6.6,5.4
2021-02-19 18:00:00,8.2,6.6,5.0
2021-02-19 18:10:00,8.2,6.6,4.6
2021-02-19 18:20:00,8.4,6.6,4.5
2021-02-19 18:30:00,8.3,6.4,4.1
2021-02-19 18:40:00,8.1,6.2,3.8
2021-02-19 18:50:00,8.1,6.0,3.9
2021-02-19 19:00:00,8.1,5.2,3.7
2021-02-19 19:10:00,8.1,5.1,3.9
2021-02-19 19:20:00,8.0,4.6,3.3
2021-02-19 19:30:00,8.1,5.0,3.0
2021-02-19 19:40:00,8.1,5.3,3.0
2021-02-19 19:50:00,8.0,4.8,3.0
2021-02-19 20:00:00,8.0,4.5,3.0
2021-02-19 20:10:00,8.0,4.9,3.0
2021-02-19 20:20:00,7.9,5.1,3.1
2021-02-19 20:30:00,7.9,5.1,2.8
2021-02-19 20:40:00,7.9,5.1,3.1
2021-02-19 20:50:00,7.8,4.9,3.2
2021-02-19 21:00:00,7.8,4.6,3.3
2021-02-19 21:10:00,7.9,4.7,3.2
2021-02-19 21:20:00,7.8,4.0,3.1
2021-02-19 21:30:00,7.7,3.5,3.0
2021-02-19 21:40:00,7.6,3.4,3.0
2021-02-19 21:50:00,7.5,3.4,3.2
2021-02-19 22:00:00,7.5,3.0,3.3
2021-02-19 22:10:00,7.4,2.9,3.4
2021-02-19 22:20:00,7.4,2.9,3.5
2021-02-19 22:30:00,7.4,2.4,3.7
